,Temperature (K),Electrical Conductivity (S/cm),Seebeck Coefficient (µV/K),zT,Total Thermal Conductivity (W/mK),HOMO_energy,LUMO_energy,gap_AO,band center,Li,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Au,Hg,Tl,Pb,Bi,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,transition metal fraction,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega
8161,777,11.4664,259.78,0.1256,0.4942,-0.202272,-0.202272,0,5.341592278,0,0,0,0,0.225,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,8,83,75,36.725,20.82375,29,2,93,91,79.55,11.6525,64,15.9994,208.9804,192.981,87.29665931,54.75768331,63.546,53.5,1357.77,1304.27,608.37175,374.699125,494,1,17,16,14.175,2.24625,11,2,6,4,3.925,1.00875,4,57,166,109,116.725,25.8125,120,0.93,3.98,3.05,2.46375,0.55825,1.9,1,1,1.725,0.39875,1,0,5,5,2.7,1.485,0,0,10,10,7.25,3.9875,10,14,14,3.15,4.8825,0,1,29,28,14.825,6.96625,11,1,1,0.275,0.39875,0,0,3,3,1.65,0.94,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.925,0.555,1,9.105,32.95,23.845,19.68364583,9.566020833,11.07,0,1.97,1.97,0.249,0.36105,0,0,0,0,0,0,12,229,217,71.25,84.7625,14,6,0.476969601,0.378122083,0.315103148,0.291874373,0.276079303,0.25,1.725,2.7,7.25,3.15,0.116357504,0.182124789,0.489038786,0.212478921,7834015.946
8162,823,15.0378,256.89,0.1847,0.4607,-0.202272,-0.202272,0,5.341592278,0,0,0,0,0.225,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,8,83,75,36.725,20.82375,29,2,93,91,79.55,11.6525,64,15.9994,208.9804,192.981,87.29665931,54.75768331,63.546,53.5,1357.77,1304.27,608.37175,374.699125,494,1,17,16,14.175,2.24625,11,2,6,4,3.925,1.00875,4,57,166,109,116.725,25.8125,120,0.93,3.98,3.05,2.46375,0.55825,1.9,1,1,1.725,0.39875,1,0,5,5,2.7,1.485,0,0,10,10,7.25,3.9875,10,14,14,3.15,4.8825,0,1,29,28,14.825,6.96625,11,1,1,0.275,0.39875,0,0,3,3,1.65,0.94,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.925,0.555,1,9.105,32.95,23.845,19.68364583,9.566020833,11.07,0,1.97,1.97,0.249,0.36105,0,0,0,0,0,0,12,229,217,71.25,84.7625,14,6,0.476969601,0.378122083,0.315103148,0.291874373,0.276079303,0.25,1.725,2.7,7.25,3.15,0.116357504,0.182124789,0.489038786,0.212478921,7834015.946
8163,873,17.0726,259.35,0.2488,0.4188,-0.202272,-0.202272,0,5.341592278,0,0,0,0,0.225,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,8,83,75,36.725,20.82375,29,2,93,91,79.55,11.6525,64,15.9994,208.9804,192.981,87.29665931,54.75768331,63.546,53.5,1357.77,1304.27,608.37175,374.699125,494,1,17,16,14.175,2.24625,11,2,6,4,3.925,1.00875,4,57,166,109,116.725,25.8125,120,0.93,3.98,3.05,2.46375,0.55825,1.9,1,1,1.725,0.39875,1,0,5,5,2.7,1.485,0,0,10,10,7.25,3.9875,10,14,14,3.15,4.8825,0,1,29,28,14.825,6.96625,11,1,1,0.275,0.39875,0,0,3,3,1.65,0.94,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.925,0.555,1,9.105,32.95,23.845,19.68364583,9.566020833,11.07,0,1.97,1.97,0.249,0.36105,0,0,0,0,0,0,12,229,217,71.25,84.7625,14,6,0.476969601,0.378122083,0.315103148,0.291874373,0.276079303,0.25,1.725,2.7,7.25,3.15,0.116357504,0.182124789,0.489038786,0.212478921,7834015.946
8164,923,19.7909,256.46,0.3498,0.3518,-0.202272,-0.202272,0,5.341592278,0,0,0,0,0.225,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,8,83,75,36.725,20.82375,29,2,93,91,79.55,11.6525,64,15.9994,208.9804,192.981,87.29665931,54.75768331,63.546,53.5,1357.77,1304.27,608.37175,374.699125,494,1,17,16,14.175,2.24625,11,2,6,4,3.925,1.00875,4,57,166,109,116.725,25.8125,120,0.93,3.98,3.05,2.46375,0.55825,1.9,1,1,1.725,0.39875,1,0,5,5,2.7,1.485,0,0,10,10,7.25,3.9875,10,14,14,3.15,4.8825,0,1,29,28,14.825,6.96625,11,1,1,0.275,0.39875,0,0,3,3,1.65,0.94,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.925,0.555,1,9.105,32.95,23.845,19.68364583,9.566020833,11.07,0,1.97,1.97,0.249,0.36105,0,0,0,0,0,0,12,229,217,71.25,84.7625,14,6,0.476969601,0.378122083,0.315103148,0.291874373,0.276079303,0.25,1.725,2.7,7.25,3.15,0.116357504,0.182124789,0.489038786,0.212478921,7834015.946
8165,293,15.8,200.44,0.0172,1.1309,-0.202272,-0.202272,0,5.338437275,0,0,0,0,0.2125,0.0375,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,8,83,75,35.8375,20.0440625,29,2,93,91,78.575,13.030625,64,15.9994,208.9804,192.981,85.00926397,52.68773281,63.546,53.5,1357.77,1304.27,606.186375,375.7918125,494,1,17,16,14.0125,2.4821875,11,2,6,4,3.8875,1.0103125,4,57,166,109,116.8375,26.09375,120,0.93,3.98,3.05,2.456875,0.578625,1.9,1,1,1.7125,0.4096875,1,0,5,5,2.675,1.538125,0,0,10,10,7.125,4.096875,10,14,14,2.975,4.685625,0,1,29,28,14.4875,6.9240625,11,1,1,0.2875,0.4096875,0,0,3,3,1.6,0.965,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.8875,0.576875,1,9.105,32.95,23.845,19.64484375,9.51215625,11.07,0,1.97,1.97,0.273625,0.389915625,0,0,0,0,0,0,12,229,217,74,87.125,14,6,0.467038542,0.369741419,0.309062482,0.287207872,0.272802199,0.25,1.7125,2.675,7.125,2.975,0.118205349,0.184641933,0.491803279,0.205349439,8051884.508
8166,343,17.13,213.6,0.0271,1.022,-0.202272,-0.202272,0,5.338437275,0,0,0,0,0.2125,0.0375,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,8,83,75,35.8375,20.0440625,29,2,93,91,78.575,13.030625,64,15.9994,208.9804,192.981,85.00926397,52.68773281,63.546,53.5,1357.77,1304.27,606.186375,375.7918125,494,1,17,16,14.0125,2.4821875,11,2,6,4,3.8875,1.0103125,4,57,166,109,116.8375,26.09375,120,0.93,3.98,3.05,2.456875,0.578625,1.9,1,1,1.7125,0.4096875,1,0,5,5,2.675,1.538125,0,0,10,10,7.125,4.096875,10,14,14,2.975,4.685625,0,1,29,28,14.4875,6.9240625,11,1,1,0.2875,0.4096875,0,0,3,3,1.6,0.965,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.8875,0.576875,1,9.105,32.95,23.845,19.64484375,9.51215625,11.07,0,1.97,1.97,0.273625,0.389915625,0,0,0,0,0,0,12,229,217,74,87.125,14,6,0.467038542,0.369741419,0.309062482,0.287207872,0.272802199,0.25,1.7125,2.675,7.125,2.975,0.118205349,0.184641933,0.491803279,0.205349439,8051884.508
8167,488,14.14,196.91,0.0345,0.7623,-0.202272,-0.202272,0,5.338437275,0,0,0,0,0.2125,0.0375,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,8,83,75,35.8375,20.0440625,29,2,93,91,78.575,13.030625,64,15.9994,208.9804,192.981,85.00926397,52.68773281,63.546,53.5,1357.77,1304.27,606.186375,375.7918125,494,1,17,16,14.0125,2.4821875,11,2,6,4,3.8875,1.0103125,4,57,166,109,116.8375,26.09375,120,0.93,3.98,3.05,2.456875,0.578625,1.9,1,1,1.7125,0.4096875,1,0,5,5,2.675,1.538125,0,0,10,10,7.125,4.096875,10,14,14,2.975,4.685625,0,1,29,28,14.4875,6.9240625,11,1,1,0.2875,0.4096875,0,0,3,3,1.6,0.965,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.8875,0.576875,1,9.105,32.95,23.845,19.64484375,9.51215625,11.07,0,1.97,1.97,0.273625,0.389915625,0,0,0,0,0,0,12,229,217,74,87.125,14,6,0.467038542,0.369741419,0.309062482,0.287207872,0.272802199,0.25,1.7125,2.675,7.125,2.975,0.118205349,0.184641933,0.491803279,0.205349439,8051884.508
8168,535,11.43,207.39,0.0394,0.6953,-0.202272,-0.202272,0,5.338437275,0,0,0,0,0.2125,0.0375,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,8,83,75,35.8375,20.0440625,29,2,93,91,78.575,13.030625,64,15.9994,208.9804,192.981,85.00926397,52.68773281,63.546,53.5,1357.77,1304.27,606.186375,375.7918125,494,1,17,16,14.0125,2.4821875,11,2,6,4,3.8875,1.0103125,4,57,166,109,116.8375,26.09375,120,0.93,3.98,3.05,2.456875,0.578625,1.9,1,1,1.7125,0.4096875,1,0,5,5,2.675,1.538125,0,0,10,10,7.125,4.096875,10,14,14,2.975,4.685625,0,1,29,28,14.4875,6.9240625,11,1,1,0.2875,0.4096875,0,0,3,3,1.6,0.965,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.8875,0.576875,1,9.105,32.95,23.845,19.64484375,9.51215625,11.07,0,1.97,1.97,0.273625,0.389915625,0,0,0,0,0,0,12,229,217,74,87.125,14,6,0.467038542,0.369741419,0.309062482,0.287207872,0.272802199,0.25,1.7125,2.675,7.125,2.975,0.118205349,0.184641933,0.491803279,0.205349439,8051884.508
8169,633,9.04,255.08,0.069,0.6031,-0.202272,-0.202272,0,5.338437275,0,0,0,0,0.2125,0.0375,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,8,83,75,35.8375,20.0440625,29,2,93,91,78.575,13.030625,64,15.9994,208.9804,192.981,85.00926397,52.68773281,63.546,53.5,1357.77,1304.27,606.186375,375.7918125,494,1,17,16,14.0125,2.4821875,11,2,6,4,3.8875,1.0103125,4,57,166,109,116.8375,26.09375,120,0.93,3.98,3.05,2.456875,0.578625,1.9,1,1,1.7125,0.4096875,1,0,5,5,2.675,1.538125,0,0,10,10,7.125,4.096875,10,14,14,2.975,4.685625,0,1,29,28,14.4875,6.9240625,11,1,1,0.2875,0.4096875,0,0,3,3,1.6,0.965,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.8875,0.576875,1,9.105,32.95,23.845,19.64484375,9.51215625,11.07,0,1.97,1.97,0.273625,0.389915625,0,0,0,0,0,0,12,229,217,74,87.125,14,6,0.467038542,0.369741419,0.309062482,0.287207872,0.272802199,0.25,1.7125,2.675,7.125,2.975,0.118205349,0.184641933,0.491803279,0.205349439,8051884.508
8170,777,15.8,230.37,0.1355,0.511,-0.202272,-0.202272,0,5.338437275,0,0,0,0,0.2125,0.0375,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,8,83,75,35.8375,20.0440625,29,2,93,91,78.575,13.030625,64,15.9994,208.9804,192.981,85.00926397,52.68773281,63.546,53.5,1357.77,1304.27,606.186375,375.7918125,494,1,17,16,14.0125,2.4821875,11,2,6,4,3.8875,1.0103125,4,57,166,109,116.8375,26.09375,120,0.93,3.98,3.05,2.456875,0.578625,1.9,1,1,1.7125,0.4096875,1,0,5,5,2.675,1.538125,0,0,10,10,7.125,4.096875,10,14,14,2.975,4.685625,0,1,29,28,14.4875,6.9240625,11,1,1,0.2875,0.4096875,0,0,3,3,1.6,0.965,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.8875,0.576875,1,9.105,32.95,23.845,19.64484375,9.51215625,11.07,0,1.97,1.97,0.273625,0.389915625,0,0,0,0,0,0,12,229,217,74,87.125,14,6,0.467038542,0.369741419,0.309062482,0.287207872,0.272802199,0.25,1.7125,2.675,7.125,2.975,0.118205349,0.184641933,0.491803279,0.205349439,8051884.508
8171,823,23.06,206.09,0.1502,0.4942,-0.202272,-0.202272,0,5.338437275,0,0,0,0,0.2125,0.0375,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,8,83,75,35.8375,20.0440625,29,2,93,91,78.575,13.030625,64,15.9994,208.9804,192.981,85.00926397,52.68773281,63.546,53.5,1357.77,1304.27,606.186375,375.7918125,494,1,17,16,14.0125,2.4821875,11,2,6,4,3.8875,1.0103125,4,57,166,109,116.8375,26.09375,120,0.93,3.98,3.05,2.456875,0.578625,1.9,1,1,1.7125,0.4096875,1,0,5,5,2.675,1.538125,0,0,10,10,7.125,4.096875,10,14,14,2.975,4.685625,0,1,29,28,14.4875,6.9240625,11,1,1,0.2875,0.4096875,0,0,3,3,1.6,0.965,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.8875,0.576875,1,9.105,32.95,23.845,19.64484375,9.51215625,11.07,0,1.97,1.97,0.273625,0.389915625,0,0,0,0,0,0,12,229,217,74,87.125,14,6,0.467038542,0.369741419,0.309062482,0.287207872,0.272802199,0.25,1.7125,2.675,7.125,2.975,0.118205349,0.184641933,0.491803279,0.205349439,8051884.508
8173,323,7735.0471,36.8017,0.046,7.2182,-0.226594,-0.149882,0.076712,5.006925671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,20,42,10,32,79,90,11,84.5,5.5,79,72.64,127.6,54.96,100.12,27.48,72.64,722.66,1211.4,488.74,967.03,244.37,722.66,14,16,2,15,1,14,4,5,1,4.5,0.5,4,120,138,18,129,9,120,2.01,2.1,0.09,2.055,0.045,2.01,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,0,0,0,0,14,16,2,15,1,14,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,23.005,34.76333333,11.75833333,28.88416667,5.879166667,23.005,0.383,0.464,0.081,0.4235,0.0405,0.383,0,0,0,0,0,152,225,73,188.5,36.5,152,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0,2,3,10,0,0.133333333,0.2,0.666666667,0,5572825.297
8174,373,6420.851,44.7417,0.0685,6.6818,-0.226594,-0.149882,0.076712,5.006925671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,20,42,10,32,79,90,11,84.5,5.5,79,72.64,127.6,54.96,100.12,27.48,72.64,722.66,1211.4,488.74,967.03,244.37,722.66,14,16,2,15,1,14,4,5,1,4.5,0.5,4,120,138,18,129,9,120,2.01,2.1,0.09,2.055,0.045,2.01,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,0,0,0,0,14,16,2,15,1,14,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,23.005,34.76333333,11.75833333,28.88416667,5.879166667,23.005,0.383,0.464,0.081,0.4235,0.0405,0.383,0,0,0,0,0,152,225,73,188.5,36.5,152,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0,2,3,10,0,0.133333333,0.2,0.666666667,0,5572825.297
8175,423,5285.0159,54.6667,0.1078,6.1209,-0.226594,-0.149882,0.076712,5.006925671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,20,42,10,32,79,90,11,84.5,5.5,79,72.64,127.6,54.96,100.12,27.48,72.64,722.66,1211.4,488.74,967.03,244.37,722.66,14,16,2,15,1,14,4,5,1,4.5,0.5,4,120,138,18,129,9,120,2.01,2.1,0.09,2.055,0.045,2.01,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,0,0,0,0,14,16,2,15,1,14,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,23.005,34.76333333,11.75833333,28.88416667,5.879166667,23.005,0.383,0.464,0.081,0.4235,0.0405,0.383,0,0,0,0,0,152,225,73,188.5,36.5,152,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0,2,3,10,0,0.133333333,0.2,0.666666667,0,5572825.297
8176,473,4313.4431,65.915,0.164,5.4626,-0.226594,-0.149882,0.076712,5.006925671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,20,42,10,32,79,90,11,84.5,5.5,79,72.64,127.6,54.96,100.12,27.48,72.64,722.66,1211.4,488.74,967.03,244.37,722.66,14,16,2,15,1,14,4,5,1,4.5,0.5,4,120,138,18,129,9,120,2.01,2.1,0.09,2.055,0.045,2.01,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,0,0,0,0,14,16,2,15,1,14,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,23.005,34.76333333,11.75833333,28.88416667,5.879166667,23.005,0.383,0.464,0.081,0.4235,0.0405,0.383,0,0,0,0,0,152,225,73,188.5,36.5,152,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0,2,3,10,0,0.133333333,0.2,0.666666667,0,5572825.297
8177,523,3490.8077,80.4717,0.2484,4.7067,-0.226594,-0.149882,0.076712,5.006925671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,20,42,10,32,79,90,11,84.5,5.5,79,72.64,127.6,54.96,100.12,27.48,72.64,722.66,1211.4,488.74,967.03,244.37,722.66,14,16,2,15,1,14,4,5,1,4.5,0.5,4,120,138,18,129,9,120,2.01,2.1,0.09,2.055,0.045,2.01,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,0,0,0,0,14,16,2,15,1,14,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,23.005,34.76333333,11.75833333,28.88416667,5.879166667,23.005,0.383,0.464,0.081,0.4235,0.0405,0.383,0,0,0,0,0,152,225,73,188.5,36.5,152,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0,2,3,10,0,0.133333333,0.2,0.666666667,0,5572825.297
8178,573,2801.2499,98.9983,0.3776,4.1459,-0.226594,-0.149882,0.076712,5.006925671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,20,42,10,32,79,90,11,84.5,5.5,79,72.64,127.6,54.96,100.12,27.48,72.64,722.66,1211.4,488.74,967.03,244.37,722.66,14,16,2,15,1,14,4,5,1,4.5,0.5,4,120,138,18,129,9,120,2.01,2.1,0.09,2.055,0.045,2.01,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,0,0,0,0,14,16,2,15,1,14,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,23.005,34.76333333,11.75833333,28.88416667,5.879166667,23.005,0.383,0.464,0.081,0.4235,0.0405,0.383,0,0,0,0,0,152,225,73,188.5,36.5,152,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0,2,3,10,0,0.133333333,0.2,0.666666667,0,5572825.297
8179,623,2267.0114,122.8183,0.6306,3.4388,-0.226594,-0.149882,0.076712,5.006925671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,20,42,10,32,79,90,11,84.5,5.5,79,72.64,127.6,54.96,100.12,27.48,72.64,722.66,1211.4,488.74,967.03,244.37,722.66,14,16,2,15,1,14,4,5,1,4.5,0.5,4,120,138,18,129,9,120,2.01,2.1,0.09,2.055,0.045,2.01,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,0,0,0,0,14,16,2,15,1,14,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,23.005,34.76333333,11.75833333,28.88416667,5.879166667,23.005,0.383,0.464,0.081,0.4235,0.0405,0.383,0,0,0,0,0,152,225,73,188.5,36.5,152,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,0,2,3,10,0,0.133333333,0.2,0.666666667,0,5572825.297
